UpperBound,LowerBound,Gap,Time,TotalSolves
5.876418418535349e7,5.307897182692186e7,0.0967462143352383,1249.2486028671265,534926
5.876418418535349e7,5.3079412123213835e7,0.09673872173922798,1254.504077911377,536712
5.876418418535349e7,5.307952318797785e7,0.09673683173146977,1259.044044971466,538498
5.876418418535349e7,5.3080536887177e7,0.09671958144180438,1264.6682949066162,540284
5.876418418535349e7,5.308074011009546e7,0.09671612316324095,1269.866278886795,542070
5.876418418535349e7,5.308167790470744e7,0.09670016455469434,1274.79993891716,543856
5.876418418535349e7,5.3081855642460726e7,0.09669713996147057,1280.9580309391022,545642
5.876418418535349e7,5.308211173433346e7,0.09669278200302552,1286.7381930351257,547428
5.876418418535349e7,5.308227960836498e7,0.09668992526241317,1291.9319088459015,549214
5.876418418535349e7,5.308252467793369e7,0.0966857548723684,1297.0829830169678,551000
5.876418418535349e7,5.3082593382524535e7,0.09668458571479743,1302.6557779312134,552786
5.876418418535349e7,5.308268334758749e7,0.09668305476419885,1308.4152328968048,554572
5.8621902532588564e7,5.308346099281463e7,0.09447734209402454,1313.8533709049225,556358
5.8621902532588564e7,5.308375677983463e7,0.09447229641984443,1319.751739025116,558144
5.8621902532588564e7,5.308384829414148e7,0.0944707353257329,1324.6968040466309,559930
5.8621902532588564e7,5.3083934369001955e7,0.09446926702025735,1330.3302159309387,561716
5.8621902532588564e7,5.3084068462868914e7,0.09446697958397217,1335.950767993927,563502
5.8621902532588564e7,5.3084243973571286e7,0.09446398563981837,1341.6954209804535,565288
5.8621902532588564e7,5.308443676268428e7,0.09446069695240523,1347.0105130672455,567074
5.8621902532588564e7,5.3084490266226165e7,0.09445978426380976,1352.8223779201508,568860
5.8621902532588564e7,5.308576872010317e7,0.09443797579595441,1358.9740099906921,570646
5.8621902532588564e7,5.308731190575806e7,0.09441165140885291,1364.6790699958801,572432
5.8621902532588564e7,5.308770530302968e7,0.09440494065306672,1370.0402579307556,574218
5.8621902532588564e7,5.308811982467694e7,0.09439786954774002,1376.0259618759155,576004
5.8621902532588564e7,5.308821850413294e7,0.09439618622714242,1381.5766940116882,577790
5.8621902532588564e7,5.308836318209889e7,0.094393718242316,1386.934849023819,579576
5.829786029621354e7,5.3088920905333035e7,0.08935043866813797,1393.2584869861603,581362
5.829786029621354e7,5.309041310374094e7,0.08932484255877268,1399.0528299808502,583148
5.829786029621354e7,5.309079449338167e7,0.08931830047234283,1404.6948130130768,584934
5.829786029621354e7,5.309143519118624e7,0.08930731039824208,1410.286642074585,586720
5.829786029621354e7,5.309201290857602e7,0.0892974006453482,1415.4510788917542,588506
5.829786029621354e7,5.309243949190213e7,0.08929008333860759,1421.0599620342255,590292
