UpperBound,LowerBound,Gap,Time,TotalSolves
2.526258608158289e7,2.156492389355845e7,0.14636910790064106,566.0688199996948,282480
2.5227265459045462e7,2.1564702395611078e7,0.14518272182057448,570.2100729942322,284390
2.5227265459045462e7,2.1564696789206017e7,0.1451829440565148,573.4187488555908,285660
2.5217632981369663e7,2.1605894974682838e7,0.14322272075872913,577.6182239055634,287570
2.5217632981369663e7,2.1605894974682838e7,0.14322272075872913,580.7380368709564,288860
2.523259048950201e7,2.161663182373916e7,0.14330509058383303,584.888100862503,290770
2.514203213330326e7,2.1616396157668903e7,0.14022875943127447,588.0211839675903,292060
2.514203213330326e7,2.1616396157668903e7,0.14022875943127447,592.2084460258484,293970
2.5154843288159054e7,2.1626605324462373e7,0.1402607809271267,595.3766150474548,295240
2.5092401820322763e7,2.1626825646274295e7,0.13811257283635717,599.7537169456482,297150
2.5043256586593647e7,2.1626605324462373e7,0.13642999065705785,602.8641259670258,298400
2.4998875092652474e7,2.1626862237986375e7,0.13488658358300218,607.0769200325012,300310
2.4968161718844216e7,2.1626825646274295e7,0.13382387178500674,610.0607290267944,301560
2.4958867819086786e7,2.162868729832408e7,0.13342674615296532,614.3479740619659,303470
2.4907526481137615e7,2.1628448806743674e7,0.13165007279535265,617.4453730583191,304720
2.486507412335355e7,2.1628448806743674e7,0.13016753139577414,621.6155030727386,306630
2.4854236881652605e7,2.1629200765290767e7,0.12975800189393702,624.8527500629425,307920
2.483942252122019e7,2.1629200765290767e7,0.1292389850523677,629.1499769687653,309830
2.4806182122515753e7,2.1629074854945507e7,0.12807723703223522,632.074215888977,311040
2.4806182122515753e7,2.1629074854945507e7,0.12807723703223522,636.3826949596405,312950
2.4797442631412935e7,2.163219329894657e7,0.12764418410052839,639.4111130237579,314180
2.4716248777419202e7,2.163195574566332e7,0.12478807198986026,643.5649518966675,316090
2.4716248777419202e7,2.163195574566332e7,0.12478807198986026,646.8207199573517,317380
2.4716248777419202e7,2.1643359388104416e7,0.12432668957929334,651.024689912796,319290
2.4725460861365143e7,2.164350834692913e7,0.12464691888723214,654.0682399272919,320500
2.4703080893680338e7,2.164350834692913e7,0.12385388526715804,658.3070240020752,322410
2.46718242115715e7,2.1643359388104416e7,0.12274993520935848,661.3269810676575,323620
2.4663174928987604e7,2.165367347044271e7,0.1220240892427726,665.4817309379578,325530
